key,value,definition
source:maxspeed,BE-WAL:urban,font:maxspeed	=	BE-WAL:urbà
source:maxspeed,survey;image,font:maxspeed	=	enquesta;imatge
source:maxspeed,implicit,font:maxspeed	=	implícit
source:maxspeed,RU:urban,font:maxspeed	=	RU:urbà
source:maxspeed,IT:urban,font:maxspeed	=	TI:urbà
source:maxspeed:forward,sign,font:maxspeed:avanç	=	senyal
source:maxspeed:backward,sign,font:maxspeed:cap enrere	=	senyal
source:name:br,ofis␣publik␣ar␣brezhoneg,font:nom:br	=	ofis_publik_ar_brezhoneg
source:name:br,proper␣translation,font:nom:br	=	traducció_pròpia
source:name:oc,ieo-bdtopoc,font:nom:oc	=	ieo-bdtopoc
source:streetnumber,municipality,font:número del carrer	=	municipi
source:footprint,Adjusted␣MS␣Footprints,font:petjada	=	Petjades_MS_Ajustades
source:population,*,font:població	=	*
source:population,INE,font:població	=	INE
source:population,ine.gob.bo;2016,font:població	=	ine.gob.bo;2016
source:population,INSEE␣2022,font:població	=	INSEE_2022
source:position,*,font:posició	=	*
source:position,bing␣HR(0;0),font:posició	=	bing_HR(0;0)
source:position,"bing(0,0)","font:posició	=	bing(0,0)"
source:position,NPWS_Estate,font:posició	=	Finca NPWS
source:position,Aerial␣photogrammetry,font:posició	=	Fotogrametria aèria_
source:ro,"Agenţia␣Europeană␣de␣Mediu,␣CORINE␣Land␣Cover,␣2006","font:ro	=	Agenţia_Europeană_de_Mediu,_CORINE_Land_Cover,_2006"
source:surface,Bing,font:superfície	=	Bing
source:surface,MaxarPremium,font:superfície	=	MaxarPremium
source:url,http://cea.vitoria-gasteiz.org,font:url	=	http://cea.vitoria-gasteiz.org
source:url,http://gis.naga.gov.ph/pmwiki/pmwiki.php/Main/Data,font:url	=	http://gis.naga.gov.ph/pmwiki/pmwiki.php/Main/Data
source:url,http://www.bilbao.eus/opendata,font:url	=	http://www.bilbao.eus/opendata
source:url,https://maps.lib.utexas.edu/maps/topo/nicaragua/,font:url	=	https://maps.lib.utexas.edu/maps/topo/nicaragua/
source:url,https://trouver.datasud.fr/dataset/marseille-eclairage,font:url	=	https://trouver.datasud.fr/dataset/marseille-eclairage
source:user,*,font:usuari	=	*
source:wfs,http://www.idee.es/IGN-WFS-Geodesia/ogcwebservice,font:wfs	=	http://www.idee.es/IGN-WFS-Geodesia/ogcwebservice
manhole,telecom,forat dhome	=
manhole,sewer,forat dhome	=	clavegueram
manhole,drain,forat dhome	=	fuga
landform,dune,forma de relleu	=	duna
landform,esker,forma de relleu	=	esquer
landform,dune_system,forma de relleu	=	sistema_de_dunes
baking_oven,*,forn de cocció	=	*
kerb,lowered,frenar	=	baixat
kerb,flush,frenar	=	esbandir
kerb,no,frenar	=	no
kerb,raised,frenar	=	va augmentar
frequency,16.67,freqüència	=	*
frequency,16.7,freqüència	=	*
gtfs_location_type,0,freqüència	=	*
maxspeed:backward,50,freqüència	=	*
maxspeed:backward,70,freqüència	=	*
wood,*,fusta	=	*
wood,mixed,fusta	=	barrejat
wood,deciduous,fusta	=	caduc
wood,casuarina,fusta	=	casuarina
wood,coniferous,fusta	=	conífer
wood,eucalypt,fusta	=	eucaliptus
wood,filao,fusta	=	filao
wood,evergreen,fusta	=	fulles perennes
wood,nipa_palm,fusta	=	palmell nipa
wood,palm,fusta	=	palmera
wood:age,young,fusta: edat	=	jove
wood:density,sparse,fusta:densitat	=	escàs
carpenter,joiner,fuster	=	fuster
street_cabinet,postal_service,gabinet del carrer	=	servei Postal
backup_generator,no,generador_de_respatller	=	no
generator:method,barrage,generador: mètode	=	bombardeig
generator:method,combustion,generador: mètode	=	combustió
generator:method,stream,generador: mètode	=	corrent
generator:method,run-of-the-river,generador: mètode	=	corrent del riu
generator:method,anaerobic_digestion,generador: mètode	=	digestió anaeròbica
generator:method,water-storage,generador: mètode	=	emmagatzematge d'aigua
generator:method,water-pumped-storage,generador: mètode	=	emmagatzematge per bombament d'aigua
generator:method,fission,generador: mètode	=	fissió
generator:method,photovoltaic,generador: mètode	=	fotovoltaica
generator:method,fusion,generador: mètode	=	fusió
generator:method,gasification,generador: mètode	=	gasificació
generator:method,thermal,generador: mètode	=	tèrmic
generator:method,wind_turbine,generador: mètode	=	turbina eòlica
generator:plant,intermediate,generador: planta	=	intermedi
generator:plant,output,generador: planta	=	producció
generator:type,solar_thermal_collector,generador: tipus	=
generator:type,heat_pump,generador: tipus	=	bomba de calor
generator:type,boiler,generador: tipus	=	caldera
generator:type,hydrodynamic_screw,generador: tipus	=	cargol hidrodinàmic
generator:type,combined_cycle,generador: tipus	=	cicle combinat
generator:type,horizontal_axis,generador: tipus	=	eix horitzontal
generator:type,vertical_axis,generador: tipus	=	eix vertical
generator:type,steam_generator,generador: tipus	=	generador de vapor
generator:type,reciprocating_engine,generador: tipus	=	motor alternatiu
generator:type,solar_photovoltaic_panel,generador: tipus	=	panell_fotovoltaic_solar
generator:type,zuppinger_water_wheel,generador: tipus	=	roda d'aigua zuppinger
generator:type,gas_turbine,generador: tipus	=	turbina de gas
generator:type,steam_turbine,generador: tipus	=	turbina de vapor
generator:type,francis_turbine,generador: tipus	=	turbina francis
generator:type,kaplan_turbine,generador: tipus	=	turbina kaplan
generator:type,pelton_turbine,generador: tipus	=	turbina pelton
generator:source,battery,generador:font	=	bateria
generator:source,gasoline,generador:font	=	benzina
generator:source,biofuel,generador:font	=	biocombustible
generator:source,biogas,generador:font	=	biogàs
generator:source,biomass,generador:font	=	biomassa
generator:source,coal,generador:font	=	carbó
generator:source,tidal,generador:font	=	de marea
generator:source,waste,generador:font	=	desaprofitar
generator:source,diesel,generador:font	=	dièsel
generator:source,electricity,generador:font	=	electricitat
generator:source,gas,generador:font	=	gas
generator:source,geothermal,generador:font	=	geotèrmia
generator:source,hydro,generador:font	=	hidre
generator:source,nuclear,generador:font	=	nuclear
generator:source,wave,generador:font	=	onada
generator:source,osmotic,generador:font	=	osmòtic
generator:source,oil,generador:font	=	petroli
generator:source,solar,generador:font	=	solar
generator:source,wind,generador:font	=	vent
generator:place,roof,generador:lloc	=	sostre
heritage,8,generador:solar:modules	=	*
lanes,6,generador:solar:modules	=	*
maxaxleload,10,generador:solar:modules	=	*
generator:output:electricity,1.5␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,2.3␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,2␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,small_installation,generador:sortida:electricitat	=	petita_instal·lació
genus,Abies,gènere	=	Abies
genus,Acacia,gènere	=	Acàcia
genus,Acer,gènere	=	acer
genus,Adansonia,gènere	=	Adansonia
genus,Citrus,gènere	=	Agris
genus,Ailanthus,gènere	=	Ailanto
genus,Alnus,gènere	=	Alnus
genus,Amelanchier,gènere	=	Amelanchier
genus,Ananas,gènere	=	Ananes
genus,Arbre␣Sandaré,gènere	=	Arbre_Sandaré
genus,Areca,gènere	=	Areca
genus,Arecaceae,gènere	=	arecàcies
genus,Betula,gènere	=	Bètula
genus,Coffea,gènere	=	Cafè
genus,Camellia,gènere	=	Camèlia
genus,Carica,gènere	=	carica
genus,Castanea,gènere	=	Castanea
genus,Catalpa,gènere	=	Catalpa
genus,Cedrus,gènere	=	cedre
genus,Celtis,gènere	=	celtís
genus,Cerasus,gènere	=	Ceraso
genus,Cercis,gènere	=	cercis
genus,Chamaecyparis,gènere	=	Chamaecyparis
genus,Cocos,gènere	=	Cocos
genus,Corylus,gènere	=	coril
genus,Crataegus,gènere	=	Crataegus
genus,Cupressus,gènere	=	cuprès
genus,unknown,gènere	=	desconegut
genus,Elaeis,gènere	=	Elaeis
genus,Aesculus,gènere	=	escul
genus,Schinus,gènere	=	Esquinus
genus,Eucalyptus,gènere	=	Eucaliptus
genus,Fagus,gènere	=	Fagus
genus,Phoenix,gènere	=	Fènix
genus,Ficus,gènere	=	ficus
genus,Fraxinus,gènere	=	Fraxí
genus,Carpinus,gènere	=	Fuster
genus,Ginkgo,gènere	=	Gingko
genus,Gleditsia,gènere	=	gleditsia
genus,Sorbus,gènere	=	glop
genus,Hevea,gènere	=	hevea
genus,Humulus,gènere	=	húmul
genus,Hylocereus,gènere	=	Hylocereus
genus,Juglans,gènere	=	Juglans
genus,Koelreuteria,gènere	=	Koelreuteria
genus,Lagerstroemia,gènere	=	lagerstroèmia
genus,Larix,gènere	=	larix
genus,Liquidambar,gènere	=	Liquidàmbar
genus,Liriodendron,gènere	=	lliriodendre
genus,Macadamia,gènere	=	macadàmia
genus,Magnolia,gènere	=	Magnòlia
genus,Malus,gènere	=	Malus
genus,Mangifera,gènere	=	Mangifera
genus,Morus,gènere	=	Morus
genus,Musa,gènere	=	musa
genus,Olea,gènere	=	Olea
genus,Opuntia,gènere	=	Opuntia
genus,Ostrya,gènere	=	Ostrya
genus,palm,gènere	=	palmera
genus,Paulownia,gènere	=	Paulownia
genus,Persea,gènere	=	persea
genus,Pinus,gènere	=	pi
genus,Picea,gènere	=	picea
genus,Pyrus,gènere	=	Piro
genus,Platanus,gènere	=	Platanus
genus,Populus,gènere	=	populus
genus,Prunus,gènere	=	prunus
genus,Pseudotsuga,gènere	=	pseudotsuga
genus,Quercus,gènere	=	quercus
genus,Robinia,gènere	=	robinia
genus,Salix,gènere	=	Salix
genus,Sophora,gènere	=	Sòfora
genus,Styphnolobium,gènere	=	Styphnolobium
genus,Ligustrum,gènere	=	tauleta
genus,Taxus,gènere	=	Taxus
genus,Thuja,gènere	=	teva
genus,Tilia,gènere	=	tília
genus,Trachycarpus,gènere	=	traquicarp
genus,Ulmus,gènere	=	Ulmus
genus,Vaccinium,gènere	=	vaccini
genus,Vachellia,gènere	=	Vachelia
genus,Washingtonia,gènere	=	Washingtonia
genus,Syringa,gènere	=	Xeringa
genus,Zelkova,gènere	=	Zelkova
genus:en,Maple,gènere: ca	=	Arce
genus:en,Spruce,gènere: ca	=	Avet
genus:en,Ash,gènere: ca	=	Cendre
genus:en,Locust,gènere: ca	=	llagosta
genus:en,Linden,gènere: ca	=	Til·ler
genus:de,Linde,gènere:de	=	Linde
genus:de,Rosskastanie,gènere:de	=	Rosskastanie
geobase:acquisitionTechnique,GPS,geobase: tècnica d'adquisició	=	GPS
GeoBaseNHN:DatasetName,02LG000,GeoBaseNHN:Nom del conjunt de dades	=	*
GeoBaseNHN:DatasetName,02LH000,GeoBaseNHN:Nom del conjunt de dades	=	*
GeoBaseNHN:PROVIDER,federal,GeoBaseNHN:PROVIDER	=	federal
dcgis:featurecode,2000,GeoBaseNHN:VALDAT	=	*
geocodigo,*,geocodi	=	*
geological,outcrop,geològic	=	aflorament
geological,volcanic_caldera,geològic	=	caldera volcànica
geological,volcanic_lava_field,geològic	=	camp de lava volcànica
geological,volcanic_lava_channel,geològic	=	canal de lava volcànica
geological,fault,geològic	=	culpa
geological,volcanic_geyser,geològic	=	guèiser volcànic
geological,palaeontological_site,geològic	=	lloc paleontològic
geological,moraine,geològic	=	morena
geological,volcanic_vent,geològic	=	respirador volcànic
geological,volcanic_lava_tube,geològic	=	tub de lava volcànica
geological,volcanic_caldera_rim,geològic	=	vora de la caldera volcànica
turn:lanes,||merge_to_left,gir:carrils	=	*
turn:lanes,||right,gir:carrils	=	*
turn:lanes,through|right,gir:carrils	=	a través|a la dreta
turn:lanes,through|through,gir:carrils	=	a través|a través
turn:lanes,through|through;right,gir:carrils	=	a través|a través;a la dreta
turn:lanes,through|through|right,gir:carrils	=	a través|a través|dreta
turn:lanes,through|through|slight_right,gir:carrils	=	a través|a través|slight_right
turn:lanes,none|none|merge_to_left,gir:carrils	=	cap|cap|combinar_a_l'esquerra
turn:lanes,none|none|slight_right,gir:carrils	=	cap|cap|lleugeri_bé
turn:lanes,right,gir:carrils	=	Correcte
turn:lanes,left,gir:carrils	=	esquerra
turn:lanes,left|through,gir:carrils	=	esquerra | a través
turn:lanes,left||,gir:carrils	=	esquerra||
turn:lanes,left|||,gir:carrils	=	esquerra|||
turn:lanes,left|||right,gir:carrils	=	esquerra|||dreta
turn:lanes,left|through;right,gir:carrils	=	esquerra|a través;dreta
turn:lanes,left|through|through,gir:carrils	=	esquerra|a través|a través
turn:lanes,left|through|through|right,gir:carrils	=	esquerra|a través|a través|dreta
turn:lanes,left|through|through;right,gir:carrils	=	esquerra|a vaig travessar
turn:lanes,left|none|none,gir:carrils	=	esquerra|cap|cap|
turn:lanes,left|right,gir:carrils	=	esquerra|dreta
turn:lanes,slide_right,gir:carrils	=	llisca cap a la dreta
turn:lanes,slide_left,gir:carrils	=	lliscar cap a l'esquerra
turn:lanes,through,gir:carrils	=	mitjançant
turn_to_close,clockwise,girar per tancar	=	agulles del rellotge
turn_to_close,anti_clockwise,girar per tancar	=	en sentit contrari a les agulles del rellotge
turn:lanes:forward,through|right,girar:carrils: endavant	=	a través|a la dreta
turn:lanes:forward,left|through,girar:carrils: endavant	=	esquerra | a través
turn:lanes:forward,left|,girar:carrils: endavant	=	esquerra|
turn:lanes:forward,left||,girar:carrils: endavant	=	esquerra||
turn:lanes:forward,left|through;right,girar:carrils: endavant	=	esquerra|a través;dreta
turn:lanes:forward,left|none,girar:carrils: endavant	=	esquerra|cap
turn:lanes:forward,left|right,girar:carrils: endavant	=	esquerra|dreta
turn:lanes:forward,through,girar:carrils: endavant	=	mitjançant
turn:lanes:backward,through|right,girar:carrils:darrere	=	a través|a la dreta
turn:lanes:backward,left|through,girar:carrils:darrere	=	esquerra | a través
turn:lanes:backward,left|,girar:carrils:darrere	=	esquerra|
turn:lanes:backward,left||,girar:carrils:darrere	=	esquerra||
turn:lanes:backward,left|through;right,girar:carrils:darrere	=	esquerra|a través;dreta
turn:lanes:backward,left|none,girar:carrils:darrere	=	esquerra|cap
turn:lanes:backward,left|right,girar:carrils:darrere	=	esquerra|dreta
turn:lanes:backward,through,girar:carrils:darrere	=	mitjançant
turn:lanes:both_ways,left,girar:carrils:tots dos_senders	=	esquerra
glacier:part,moraine,glacera: part	=	morena
glacier:type,mountain,glacera: tipus	=	muntanya
frequency,60,gnis:estat_id	=	*
GNS:dsg_code,PPL,GNS: codi_dsg	=	LPP
GNS:dsg_code,WAD,GNS: codi_dsg	=	TACO
GNS:dsg_string,populated␣place,GNS:cadena_dsg	=	lloc_poblat
gns:dsg,MT,gns:dsg	=	MUNTANYA
GNS:dsg_name,wadi,GNS:nom_dsg	=	llera
GNS:dsg_name,populated␣place,GNS:nom_dsg	=	lloc_poblat
golf,pin,golf	=	agulla
golf,driving_range,golf	=	àrea de maneig
golf,penalty_area,golf	=	àrea de penal
golf,rough,golf	=	brut
golf,bunker,golf	=	búnquer
golf,cartpath,golf	=	camí de carros
golf,fairway,golf	=	carrer
golf,clubhouse,golf	=	casa club
golf,hole,golf	=	forat
golf,lateral_water_hazard,golf	=	lateral_water_hazard
golf,water_hazard,golf	=	obstacle d'aigua
golf,path,golf	=	sender
golf,tee,golf	=	tee
golf,green,golf	=	verd
dog,unleashed,gos	=	deixat anar
dog,designated,gos	=	designat
dog,leashed,gos	=	lligat
dog,no,gos	=	no
government,administrative,govern	=	administratiu
government,aerospace,govern	=	aeroespacial
government,agriculture,govern	=	agricultura (consell regulador)
government,it,govern	=	això
government,bailiff,govern	=	alguacil
government,archive,govern	=	arxiu
government,audit,govern	=	auditoria
government,cadaster,govern	=	cadastre
government,chamber,govern	=	càmera
government,border_control,govern	=	control fronterer
government,culture,govern	=	cultura
government,healthcare,govern	=	cura de la salut
government,youth_welfare_department,govern	=	departament de benestar juvenil
government,customs,govern	=	duanes
government,education,govern	=	educació
government,statistics,govern	=	Estadístiques
government,prosecutor,govern	=	fiscal
government,tax,govern	=	impost
government,legislative,govern	=	legislatiu
government,ministry,govern	=	ministeri
government,register_office,govern	=	oficina de Registre
government,parliament,govern	=	parlament
government,heritage,govern	=	patrimoni
government,data_protection,govern	=	protecció de Dades
map_size,site,Grandària de mapa	=	lloc
map_size,region,Grandària de mapa	=	regió
crane:type,travel_lift,grua:tipus	=	ascensor de viatge
crane:type,floor-mounted_crane,grua:tipus	=	grua muntada al pis
crane:type,portal_crane,grua:tipus	=	grua portal
crane:type,gantry_crane,grua:tipus	=	grua pòrtic
crane:type,tower_crane,grua:tipus	=	grua torre
isced:level,0,gtfs_ubicació_tipus	=	*
ford,stepping_stones,gual	=	esglaons
ford,boat,gual	=	pot
room,elevator,habitació	=	ascensor
room,toilets,habitació	=	banys
room,shop,habitació	=	botiga
room,class,habitació	=	classe
room,corridor,habitació	=	corredor
room,storage,habitació	=	emmagatzematge
room,stairs,habitació	=	escales
room,laboratory,habitació	=	laboratori
room,office,habitació	=	oficina
room,carrel,habitació	=	racó en una biblioteca
room,restaurant,habitació	=	restaurant
room,technical,habitació	=	tècnic
room,toilet,habitació	=	vàter
hcpaogis:dorcode,01␣-␣SINGLE␣FAMILY,hcpaogis:dorcode	=	*
grass,amenity_grassland,herba	=	pastures
highway:category:pl,2,herència	=	*
highway:category:pl,3,herència	=	*
lamp_flames,4,herència	=	*
hgv:national_network,terminal_access,hgv:xarxa_nacional	=	accés_terminal
fire_hydrant:description,*,hidrant d'incendi:descripció	=	*
fire_hydrant:type,pillar,hidrant_d'incendi: tipus	=	pilar
fire_hydrant:type,underground,hidrant_d'incendi: tipus	=	sota terra
diameter,150,hidrant_d'incendi:diàmetre	=	*
direction,180,hidrant_d'incendi:diàmetre	=	*
direction,270,hidrant_d'incendi:diàmetre	=	*
