id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
mdb-667,gtfs,,AU,Queensland,Gladstone Regional,Buslink Gladstone,,,,,,https://gtfsrt.api.translink.com.au/GTFS/GLT_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-667/latest.zip,,-23.960521,-23.838302,151.21067,151.370321,2025-09-11 01:04:13.908598+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-668,gtfs,,AU,New South Wales,Tweed Shire Council,Translink South East Queensland (Translink SEQ),True,,,,,https://gtfsrt.api.translink.com.au/GTFS/SEQ_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-668/latest.zip,https://data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-seq/resource/be7f19e5-3ee8-4396-b9eb-46f6b4ce8039,-28.172196,-26.15939,152.124238,153.543374,2026-01-08 01:37:15.062062+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-669,gtfs,,AU,Queensland,Moreton Bay Regional,Christensens Bus and Coach,,,,,,https://gtfsrt.api.translink.com.au/GTFS/KIL_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-669/latest.zip,,-27.103209,-26.923223,152.564827,152.96317,2025-09-11 00:37:41.244407+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-670,gtfs,,AU,Queensland,Sunshine Coast Regional,Glass House Country Coaches,,,,,,https://gtfsrt.api.translink.com.au/GTFS/MAL_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-670/latest.zip,,-26.808098,-26.61763,152.850518,152.966173,2025-09-11 01:05:59.901736+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-671,gtfs,,AU,Queensland,Gympie Regional,Polleys Coaches,,,,,,https://gtfsrt.api.translink.com.au/GTFS/GYM_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-671/latest.zip,,-26.233,-25.892038,152.636777,153.091887,2025-12-23 00:15:39.702615+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-672,gtfs,,AU,Queensland,Bundaberg Region,Duffy's Buses and Stewarts & Sons Coaches,,Bundaberg,,,,https://gtfsrt.api.translink.com.au/GTFS/BUN_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-672/latest.zip,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/699184c3-8c0e-44db-8a83-7e23709aefbe,-24.921379,-24.695286,152.238462,152.492233,2025-12-09 01:06:26.799495+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-673,gtfs,,AU,Queensland,Cassowary Coast Regional,TransLink Innisfail,,,,,,https://gtfsrt.api.translink.com.au/GTFS/INN_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-673/latest.zip,,-17.543952,-17.490769,145.988544,146.076331,2025-09-11 01:05:04.246518+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-674,gtfs,,AU,Queensland,Cairns Regional,TransLink Sunbus Cairns,,,,,,https://gtfsrt.api.translink.com.au/GTFS/CNS_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-674/latest.zip,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/9850f8e5-f572-4de7-97c5-84d45526f9bd,-17.104064,-16.743567,145.663264,145.786494,2026-01-01 01:53:45.658561+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-675,gtfs,,AU,Queensland,Whitsunday Regional,TransLink Bowen,,,,,,https://gtfsrt.api.translink.com.au/GTFS/BOW_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-675/latest.zip,,-20.018563,-19.970855,148.225334,148.265372,2025-09-11 00:26:23.254897+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-676,gtfs,,AU,Queensland,Whitsunday Regional,Whitsunday Transit,,,,,,https://gtfsrt.api.translink.com.au/GTFS/WHT_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-676/latest.zip,,-20.409842,-20.266979,148.572569,148.785562,2026-01-06 01:56:43.209950+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-677,gtfs,,AU,Queensland,Townsville City,Sunbus Townsville,,,,,,https://gtfsrt.api.translink.com.au/GTFS/TSV_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-677/latest.zip,,-19.393504,-19.189667,146.646356,146.850212,2025-11-29 00:25:43.501488+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-678,gtfs,,AU,Queensland,Mackay Regional,Mackay Transit Coaches,,,,,,https://gtfsrt.api.translink.com.au/GTFS/MKY_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-678/latest.zip,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/03426b3e-1ea6-4878-bd9b-cfaef7ca2b1d?truncate=30&inner_span=True,-21.42371,-21.002298,148.86292,149.226987,2025-09-30 01:31:00.379145+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-679,gtfs,,AU,Queensland,Townsville City,Translink Magnetic Island Ferry,True,,,,,https://gtfsrt.api.translink.com.au/GTFS/MIF_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-679/latest.zip,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/a7a3282c-ce87-4b4e-8b7b-70a4cc081ed6?truncate=30&inner_span=True,-19.255137,-19.15924,146.826224,146.855193,2025-09-11 00:16:21.299156+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-680,gtfs,,AU,Northern Territory,City of Darwin,"Department of Transport, Public Transport",,Darwin public bus network,,,,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-darwin.zip?v=0.16.0,0,,,https://files.mobilitydatabase.org/mdb-680/latest.zip,https://dipl.nt.gov.au/data/bus-timetable-data-and-geographic-information,-12.673611,-12.35262,130.82082,131.131822,2025-05-21 01:56:51.724153+00:00,inactive,Headsigns|Route Colors|Shapes,,
mdb-681,gtfs,,AU,Tasmania,City of Burnie,MetroTas Burnie,,,,,,http://www.metrotas.com.au/wp-content/uploads/transit/Burnie/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-681/latest.zip,,-41.55744214603599,-40.7606108112925,145.12451253471826,147.1571264979121,2025-12-31 00:09:25.551339+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-682,gtfs,,AU,Tasmania,City of Launceston,MetroTas Launceston,,,,,,http://www.metrotas.com.au/wp-content/uploads/transit/Launceston/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-682/latest.zip,,-42.88489072090745,-41.00315447,146.3609779587608,148.3035978,2025-11-01 00:21:22.158367+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Transfers|Trips Wheelchair Accessibility,,
mdb-683,gtfs,,AU,Northern Territory,Town of Alice Springs,Department of Transport - Public Transport,,Alice Springs public bus network,,,,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-alice-springs.zip?v=0.7.0,0,,,https://files.mobilitydatabase.org/mdb-683/latest.zip,,-23.765198,-23.668637,133.826057,133.903267,2024-09-02 00:41:15.505702+00:00,inactive,Headsigns|Route Colors|Shapes,,
mdb-684,gtfs,,BE,Flanders,Antwerp,De Lijn,True,,,info@delijn.be,,http://gtfs.irail.be/de-lijn/de_lijn-gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-684/latest.zip,,50.64512,51.56048,2.54116,5.89081,2026-01-09 01:25:46.310704+00:00,active,Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-685,gtfs,,BE,Flanders,Antwerp,De Waterbus,,,,,,https://addtransit.com/gtfsfile/85165/DeWaterbus.zip,0,,,https://files.mobilitydatabase.org/mdb-685/latest.zip,,51.1431779315168,51.302229653616,4.286191463470459,4.39722,2024-02-08 00:55:27.950413+00:00,inactive,Bike Allowed|Feed Information|Headsigns|Location Types|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-686,gtfs,,BE,Flanders,Antwerp,Société nationale des chemins de fer belges (NMBS-SNCB),,,,,,https://gtfs.irail.be/nmbs/gtfs/latest.zip,0,,,https://files.mobilitydatabase.org/mdb-686/latest.zip,,47.813239,51.924845,2.354577,16.37901,2026-01-09 01:05:42.966736+00:00,active,Feed Information|Headsigns|Location Types|Transfers|Translations,,
mdb-687,gtfs,,BR,Minas Gerais,Belo Horizonte,Empresa de Transportes e Transito de Belo Horizonte (BHTRANS),True,Supplemental,,suporte@mobilibus.com.br,,https://ckan.pbh.gov.br/dataset/af0c47bb-5a82-4ae1-874f-e45dea1397ff/resource/b2a9341e-4471-45cc-a8c0-11be805590bc/download/gtfsfiles.zip,0,,,,https://dados.pbh.gov.br/dataset/feed-gtfs-estatico-do-sistema-suplementar,,,,,,active,,,
mdb-688,gtfs,,CA,British Columbia,Powell River,BC Transit (Powell River Regional Transit System),,,,,,https://www.bctransit.com/data/gtfs/powell-river.zip,0,,,https://files.mobilitydatabase.org/mdb-688/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.654026,49.981384,-124.761118,-124.178156,2024-02-08 01:04:24.520050+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2529,
mdb-689,gtfs,,CA,Yukon,Whitehorse,Whitehorse Transit,True,,,,,https://data.whitehorse.ca/Google_transit_Feed_Docs.zip,0,,,https://files.mobilitydatabase.org/mdb-689/latest.zip,https://data.whitehorse.ca/,60.683944,60.7876185,-135.1688514,-135.0168974,2024-02-08 01:04:25.852959+00:00,active,Feed Information|Frequencies|Location Types|Route Colors|Shapes,,
mdb-690,gtfs,,CA,British Columbia,Southern Gulf Islands Electoral Area,BC Ferries,True,,,support+test+bcferries-bc-ca@trilliumtransit.com,,http://data.trilliumtransit.com/gtfs/bcferries-bc-ca/bcferries-bc-ca.zip,0,,,https://files.mobilitydatabase.org/mdb-690/latest.zip,,48.57720958267382,54.29778457178893,-132.010339,-123.12942224916,2025-12-24 01:21:17.334719+00:00,active,Continuous Stops|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers,,
mdb-691,gtfs,,CA,British Columbia,Campbell River,BC Transit (Campbell River Transit),,,,,,https://www.bctransit.com/data/gtfs/campbell-river.zip,0,,,https://files.mobilitydatabase.org/mdb-691/latest.zip,,49.869973,50.063857,-125.286389,-125.129018,2024-02-08 00:54:05.303678+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2514,
mdb-692,gtfs,,CA,British Columbia,Area A (Cassidy/Cedar),BC Transit - Regional District of Nanaimo (RDN) Transit System,,,,,,http://nanaimo.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-692/latest.zip,,48.774918,49.464455,-124.72594,-123.701411,2024-06-17 00:02:17.217634+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2473,
mdb-693,gtfs,,CA,British Columbia,Area A (Baynes Sound),BC Transit (Comox Valley Transit System),,,,,,http://comox.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-693/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.472244,49.873376,-125.147712,-124.795209,2024-06-07 15:39:47.462896+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2524,
mdb-694,gtfs,,CA,British Columbia,Area A (Mill Bay / Malahat),BC Transit (Cowichan Valley Regional Transit System),,,,,,https://www.bctransit.com/data/gtfs/cowichan-valley.zip,0,,,https://files.mobilitydatabase.org/mdb-694/latest.zip,,48.418266,48.998312,-124.218623,-123.364449,2024-02-08 00:51:59.358239+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2528,
mdb-695,gtfs,,CA,British Columbia,British Columbia,BC Transit (Victoria Regional Transit System),,,,,,http://victoria.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-695/latest.zip,,48.33716,48.697757,-123.795435,-123.275822,2024-07-01 00:42:23.952651+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2571,
mdb-696,gtfs,,CA,British Columbia,Anmore,TransLink Vancouver,True,,,,,https://gtfs-static.translink.ca/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-696/latest.zip,https://www.translink.ca/about-us/doing-business-with-translink/app-developer-resources/gtfs/gtfs-data,49.004383,49.474111,-123.423063,-122.30486,2026-01-01 01:28:39.101704+00:00,active,Bike Allowed|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Translations|Trips Wheelchair Accessibility,,
mdb-697,gtfs,,CA,British Columbia,Abbotsford,BC Transit (Central Fraser Valley Transit System),,,,,,https://www.bctransit.com/data/gtfs/central-fraser-valley.zip,0,,,https://files.mobilitydatabase.org/mdb-697/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.004222,49.158304,-122.470635,-122.214539,2024-02-08 00:52:00.877823+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-1991,
mdb-698,gtfs,,CA,British Columbia,Fraser Valley,Fraser Valley Express,,,,,,https://www.bctransit.com/data/gtfs/fraser-valley-express.zip,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,deprecated,,mdb-1991,
mdb-699,gtfs,,CA,British Columbia,,BC Transit (Chilliwack),,,,,,https://www.bctransit.com/data/gtfs/chilliwack.zip,0,,,https://files.mobilitydatabase.org/mdb-699/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.082095,49.382677,-122.080467,-121.420332,2024-02-08 00:52:01.657801+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-1991,
mdb-700,gtfs,,CA,British Columbia,Sechelt,BC Transit (Sunshine Coast Transit System),,,,,,https://www.bctransit.com/data/gtfs/sunshine-coast.zip,0,,,https://files.mobilitydatabase.org/mdb-700/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.391845,49.513929,-123.911495,-123.474956,2024-02-08 00:56:03.592444+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2567,
mdb-701,gtfs,,CA,British Columbia,British Columbia,BC Transit (Squamish),,,,,,http://squamish.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-701/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.696258,49.774354,-123.157505,-123.099084,2024-06-03 00:00:23.637238+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2563,
mdb-702,gtfs,,CA,British Columbia,Whistler Resort Municipality,BC Transit (Whistler Transit System),,,,,,http://whistler.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-702/latest.zip,https://www.bctransit.com/open-data/terms-of-use,50.077122,50.159071,-123.043635,-122.926836,2024-08-12 00:09:56.966040+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2583,
mdb-703,gtfs,,CA,British Columbia,Vernon,BC Transit (Vernon Regional Transit System),,,,,,https://www.bctransit.com/data/gtfs/vernon.zip,0,,,https://files.mobilitydatabase.org/mdb-703/latest.zip,,49.939578,50.93248,-119.488167,-118.962945,2024-02-08 00:52:08.008939+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2508,
mdb-704,gtfs,,CA,British Columbia,British Columbia,BC Transit (Kelowna Regional Transit System),,,,,,http://kelowna.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-704/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.751936,50.073517,-119.790196,-119.347233,2024-06-24 00:00:24.515808+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2555,
mdb-705,gtfs,,CA,British Columbia,Trail,BC Transit (West Kootenay Transit System),,,,,,https://www.bctransit.com/data/gtfs/west-kootenay.zip,0,,,https://files.mobilitydatabase.org/mdb-705/latest.zip,,49.071572,50.296696,-118.140537,-116.896812,2024-03-04 00:00:29.501328+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2579,
mdb-706,gtfs,,CA,British Columbia,Cranbrook,BC Transit (Cranbrook),,,,,,https://www.bctransit.com/data/gtfs/cranbrook.zip,0,,,https://files.mobilitydatabase.org/mdb-706/latest.zip,https://www.bctransit.com/open-data/terms-of-use,49.489582,50.697955,-116.134969,-114.870663,2024-02-08 00:52:09.020661+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2532,
mdb-707,gtfs,,CA,British Columbia,British Columbia,BC Transit (Kamloops Transit System),,,,,,http://kamloops.mapstrat.com/current/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-707/latest.zip,https://www.bctransit.com/open-data/terms-of-use,50.634159,50.860331,-120.42291,-120.078743,2024-07-15 00:01:05.861230+00:00,deprecated,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,mdb-2551,
mdb-708,gtfs,,CA,British Columbia,Prince George,Prince George Transit,,,,,,https://www.bctransit.com/data/gtfs/prince-george.zip,0,,,https://files.mobilitydatabase.org/mdb-708/latest.zip,,53.816563,54.785343,-127.166819,-122.737908,2024-03-04 00:24:14.018374+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2510,
mdb-709,gtfs,,CA,British Columbia,Fort St. John,BC Transit (Fort St John Transit System),,,,,,https://www.bctransit.com/data/gtfs/fort-st-john.zip,0,,,https://files.mobilitydatabase.org/mdb-709/latest.zip,,56.231758,56.266841,-120.873862,-120.803019,2024-02-08 00:54:08.120677+00:00,deprecated,Feed Information|Headsigns|Location Types|Shapes,mdb-2547,
mdb-710,gtfs,,CA,British Columbia,Dawson Creek,BC Transit (Dawson Creek Transit System),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=27,0,,,https://files.mobilitydatabase.org/mdb-710/latest.zip,https://www.bctransit.com/open-data/terms-of-use,55.7387,55.77627,-120.25691,-120.20964,2025-09-11 01:04:02.397948+00:00,active,,,
mdb-711,gtfs,,CA,Alberta,Town of Canmore,Roam Transit,True,,,,,http://data.trilliumtransit.com/gtfs/roamtransit-banff-ab-ca/roamtransit-banff-ab-ca.zip,0,,,https://files.mobilitydatabase.org/mdb-711/latest.zip,,50.8997692685086,51.42824286350751,-116.21447571100892,-114.0599361464,2024-07-29 00:02:19.047762+00:00,inactive,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Text-to-Speech|Transfers,,
mdb-712,gtfs,,CA,Alberta,Calgary,Calgary Transit,,,,,,https://data.calgary.ca/download/npk7-z3bj/application%2Fzip,0,,,https://files.mobilitydatabase.org/mdb-712/latest.zip,https://data.calgary.ca/stories/s/u45n-7awa/,50.85307,51.190259,-114.269483,-113.821508,2025-12-05 00:44:15.510448+00:00,active,Headsigns|Location Types|Shapes,,
mdb-713,gtfs,,CA,Alberta,Red Deer,Red Deer Transit,,,,,,https://webmap.reddeer.ca/transit/google_transit.zip,0,,,,,,,,,,deprecated,,mdb-1992,
mdb-714,gtfs,,CA,Alberta,Avenue District,Edmonton Transit System,True,,,ets-gtfs@edmonton.ca,,https://gtfs.edmonton.ca/TMGTFSRealTimeWebService/GTFS/GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-714/latest.zip,https://data.strathcona.ca/Transportation/Transit-Bus-Schedule-GTFS-Data-Feed-Zip-File/2ek5-rxs5/data?no_mobile=true,53.250444,53.714491,-113.934863,-113.203377,2026-01-01 01:48:21.895681+00:00,active,Bike Allowed|Fare Media|Fare Products|Fare Transfers|Feed Information|Headsigns|In-station Traversal Time|Levels|Location Types|Pathway Connections|Pathway Details|Pathway Signs|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility|Zone-Based Fares,,
mdb-715,gtfs,,CA,Saskatchewan,Regina,City of Regina,True,,,,,https://opengis.regina.ca/reginagtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-715/latest.zip,https://open.regina.ca/pages/terms-of-use,50.40078,50.50887,-104.751495,-104.503773,2025-08-20 00:04:43.900291+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Transfers,,
mdb-716,gtfs,,CA,Saskatchewan,Saskatoon,Saskatoon Transit,True,,,,,http://apps2.saskatoon.ca/app/data/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-716/latest.zip,"https://www.saskatoon.ca/services-residents/connect-your-city/open-data#:~:text=The%20data%20and%20information%20shared%20on%20Open%20Data,on%20services%20such%20as%20transit%20and%20procurement%20%28purchasing%29",52.078661,52.202189,-106.760746,-106.532035,2025-06-29 01:16:44.068745+00:00,inactive,Bike Allowed|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
