route_id,trip_id,nota
"0165",1677090,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0024",1678627,"Servei a la demanda. Reserva prèvia al tlf. 938892577 fins a les 18.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1749",1673454,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678832,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0153",1677383,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160; Prohibici&#243; no efectiva per algunes expedicions ."
"0153",1677395,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160; Prohibici&#243; no efectiva per algunes expedicions ."
"1674",1668023,"Av.St.Jordi, La Plana i Pl.Gala Placidia enlla&#231; intermodal amb altres serveis de pas"
"0394",1664586,"Enllaça amb el servei Lleida-la Seu d'Urgell i continua fins a la Farga de Moles."
"0183",1665098,"I festes locals a Barcelona"
"0147",1649348,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"1050",1666754,"No circula el 24/12 ni el 31/12"
"1668",1668780,"Servei a la demanda. Reserva prèvia al tlf. 629742020 amb 24 hores d'antelació"
"1747",1671089,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1747",1671090,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1799",1671371,"Servei a la demanda. Reserva prèvia al tlf. 627681964 amb 24 hores d'antelació"
"1799",1671372,"Servei a la demanda. Reserva prèvia al tlf. 627681964 amb 24 hores d'antelació"
"1557",1800882,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0067",1800956,"Parades a la demanda: Gran Via - Balmes (BCN), Pl.Valldaura i Estació de Bus/FGC de Manresa els dissabtes, diumenges i festius. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0067",1800957,"Parades a la demanda: Gran Via - Balmes (BCN), Pl.Valldaura i Estació de Bus/FGC de Manresa els dissabtes, diumenges i festius. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1834",1671646,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1840",1671659,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1840",1671664,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"0199",1836894,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836897,"excepte Segon Dilluns de Pasqua i 24/09"
"0324",1652511,"Aquesta expedició només entrarà a l'Aeroport si hi ha viatgers"
"0668",1652586,"Servei escolar ""portes obertes"""
"0704",1655602,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655603,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655604,"11-CEIP Sot del Camp servei individualitzat. Servei a demanda a les parades:&#10;&#10;3-Cementiri&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu 12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;15-Montaltparc (c. Montseny- c. Cad&#237;)&#10;&#10;16-Les &#192;nimes (Costa Brava &#8211; Costa Daurada)&#10;&#10;&#160;"
"0704",1655608,"Dissabtes a partir de les 10h.Diumenge s i festius del 15 de juny a finals d'agost a demanda tota la franja hor&#224;ria. Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655617,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655618,"2-Riera de Caldetes (Museu Picasso) 3-Riera de Caldetes- c. Merc&#232; 4-Torrentb&#243; 5-Merc&#233; 6-Torrevella (c.Llu&#237;s Companys) 7-c. Ginesta- c. Llu&#237;s companys 8-c.Fornaca- c. Torrevella&#160;&#160;"
"0704",1655627,"Servei a demanda a les parades:&#10;&#10;3-Cementiri&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;15-Montaltparc (c. Montseny- c. Cad&#237;)&#10;&#10;16-Les &#192;nimes (Costa Brava &#8211; Costa Daurada)"
"0704",1655659,"&#160;&#10;&#10;9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655660,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim&#10;&#10;&#160;"
"0704",1655675,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655687,"2-Riera de Caldetes (Museu Picasso)&#10;&#10;3-Riera de Caldetes- c. Merc&#232;&#10;&#10;4-Torrentb&#243;&#10;&#10;5-Merc&#233;&#10;&#10;6-Torrevella (c.Llu&#237;s Companys)&#10;&#10;7-c. Ginesta- c. Llu&#237;s companys&#10;&#10;8-c.Fornaca- c. Torrevella"
"0704",1655707,"2-Riera de Caldetes (Museu Picasso)&#10;&#10;3-Riera de Caldetes- c. Merc&#232;&#10;&#10;4-Torrentb&#243;&#10;&#10;5-Merc&#233;&#10;&#10;6-Torrevella (c.Llu&#237;s Companys)&#10;&#10;7-c. Ginesta- c. Llu&#237;s companys&#10;&#10;8-c.Fornaca- c. Torrevella&#10;&#10;&#160;"
"0667",1679064,"Servei escolar ""portes obertes"""
"0667",1679065,"Servei escolar ""portes obertes"""
"0055",1681268,"Excepte festes locals a Barcelona"
"0055",1681292,"I festes locals a Barcelona"
"0055",1681294,"Excepte festes locals a Barcelona"
"0055",1681296,"I festes locals a Barcelona"
"0055",1681315,"I festes locals a Barcelona"
"0055",1681319,"I festes locals a Barcelona"
"0055",1681329,"I festes locals a Barcelona"
"0055",1681370,"I festes locals a Barcelona"
"0055",1681386,"Excepte festes locals a Barcelona"
"1623",1684588,"Directa d'Amposta a Tortosa per Carroba"
"0747",1662616,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0747",1662623,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0322",1656685,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656691,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656693,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656703,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656710,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656712,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0243",1656993,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0243",1656997,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0243",1656999,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0098",1659216,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0098",1659224,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0041",1659336,"Servei a la demanda. Reserva prèvia al tlf. 609357926 amb 24 hores d'antelació"
"0411",1657277,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0411",1657280,"Dies d'obertura de Port Aventura fins a les 21:00h"
"0411",1657283,"Dies d'obertura de Port Aventura fins a les 23:00h"
"0219",1659358,"Servei a la demanda. Reserva prèvia al tlf. 656804498 amb 24 hores d'antelació"
"0287",1659396,"Servei a la demanda. Reserva prèvia al tlf. 636669621 amb 24 hores d'antelació"
"0713",1657398,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0713",1657400,"Dies d'obertura de Port Aventura"
"0713",1657403,"Dies d'obertura de Port Aventura"
"0713",1657406,"Dies d'obertura de Port Aventura"
"0713",1657409,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0713",1657410,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0713",1657413,"Dies d'obertura de Port Aventura"
"0095",1663897,"Parades a la demanda: Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"0095",1663907,"Parades a la demanda: Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"0095",1663908,"Parades a la demanda: Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"0359",1657976,"Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1657979,"Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1657987,"Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1657994,"Terral i Can Duli. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1658014,"Terral i Can Duli. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1658026,"Terral, Can Duli, Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1658028,"Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0841",1660025,"Servei a la demanda. Reserva prèvia al tlf. 669927795 amb 24 hores d'antelació"
"0965",1885093,"C&#224;mping El Solson&#232;s&#160;Pol. Ind. Santa Ll&#250;cia&#160;&#160;Pol. Ind. OliusPi de Sant Just (pl. Olivera)(aquestes parades nom&#233;s s'efectuen si es demanen previament)"
"0965",1660362,"Pol. Ind. Santa Ll&#250;cia&#160;&#160;(aquesta parada nom&#233;s s'efectua si es demana previament)"
"1353",1664374,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1353",1664376,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1353",1664379,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0599",1658381,"Tram Riba-Roja - Flix enllaç amb servei de l'ESO"
"1867",1788457,"Servei a la demanda Clic.cat les Comes. Reserva prèvia a la web https://lescomes.elmeubus.com/  abans de les 00.00h del dia anterior a la data del viatge o bé a través de la app El meu bus"
"1871",1788823,"Els dies lectius l'expedició de les 07:45 sense necessitat de reserva prèvia."
"0734",1789969,"Servei a la demanda. Reserva prèvia al tlf. 973623035 amb 24 hores d'antelació"
"1882",1789972,"Servei a la demanda. Reserva prèvia al tlf. 699913581 amb 24 hores d'antelació"
"0732",1788834,"En període lectiu l'expedició de les 07:10 sense necessitat de reserva prèvia de dilluns a divendres.
Aquesta línia enllaça amb el bus exprés (e6) Les Borges Blanques- Lleida"
"1818",1796874,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
